2019-04-23 16:12:20.952 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-04-23 16:12:21.051 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-04-23 16:12:21.053 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-04-23 16:12:21.054 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-04-23 16:12:20.943 addReteta, medic: 2990713170025, pacient: 2990713170025, Reteta{Servicii{data=Tue Apr 12 00:00:00 EET 18}medicamente=[paracetamol, nurofen]}
2019-05-24 20:36:48.894 addFisaPacientului, , pacient: 2990813170021, FisaPacientului{Servicii{data=2015-04-13}grupaSange='B3', rh='pozitiv'}
2019-05-24 20:37:49.604 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-05-24 20:37:49.649 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-05-24 20:37:49.654 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-05-24 20:37:49.657 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-05-24 20:37:47.409 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=2010-04-15}tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-05-24 20:37:47.409 addFisaPacientului, , pacient: 2990713170024, FisaPacientului{Servicii{data=2015-04-12}grupaSange='A2', rh='pozitiv'}
2019-05-24 20:37:47.409 addFisaPacientului, , pacient: 2990813170021, FisaPacientului{Servicii{data=2015-04-13}grupaSange='B3', rh='pozitiv'}
2019-05-24 20:38:53.142 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-05-24 20:38:53.271 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-05-24 20:38:53.351 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-05-24 20:38:53.398 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-05-24 20:38:51.134 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=2010-04-15}tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-05-24 20:38:51.134 addFisaPacientului, , pacient: 2990713170024, FisaPacientului{Servicii{data=2015-04-12}grupaSange='A2', rh='pozitiv'}
2019-05-24 20:38:51.134 addFisaPacientului, , pacient: 2990813170021, FisaPacientului{Servicii{data=2015-04-13}grupaSange='B3', rh='pozitiv'}
2019-05-24 20:42:12.698 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-05-24 20:42:12.741 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-05-24 20:42:12.767 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-05-24 20:42:12.825 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-05-24 20:42:11.074 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=2010-04-15}tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-05-24 20:42:11.074 addFisaPacientului, , pacient: 2990713170024, FisaPacientului{Servicii{data=2015-04-12}grupaSange='A2', rh='pozitiv'}
2019-05-24 20:42:11.074 addFisaPacientului, , pacient: 2990813170021, FisaPacientului{Servicii{data=2015-04-13}grupaSange='B3', rh='pozitiv'}
2019-05-24 20:42:11.074 getOne, Popescu
2019-05-24 20:42:11.074 getByPacient, 2990713170024
2019-05-24 20:42:11.074 getOne, Popescu
2019-05-24 20:42:22.486 addPacient, medic: 2990723170025, pacient: 299812175524
2019-05-24 20:42:11.074 getOne, Popescu
2019-05-24 20:42:11.074 getOne, Popescu
2019-05-24 20:42:22.495 deletePacient, medic: 2990723170025, pacient: 2990713170024
2019-05-24 20:42:44.327 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-05-24 20:42:44.383 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-05-24 20:42:44.408 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-05-24 20:42:44.443 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-05-24 20:42:42.553 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=2010-04-15}tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-05-24 20:42:42.553 addFisaPacientului, , pacient: 2990713170024, FisaPacientului{Servicii{data=2015-04-12}grupaSange='A2', rh='pozitiv'}
2019-05-24 20:42:42.553 addFisaPacientului, , pacient: 2990813170021, FisaPacientului{Servicii{data=2015-04-13}grupaSange='B3', rh='pozitiv'}
2019-05-24 20:42:42.553 getOne, Popescu
2019-05-24 20:42:42.553 getByPacient, 2990713170024
2019-05-24 20:42:42.553 getOne, Popescu
2019-05-24 20:42:53.653 addPacient, medic: 2990723170025, pacient: 299812175524
2019-05-24 20:42:42.553 getOne, Popescu
2019-05-24 20:42:42.553 getOne, Popescu
2019-05-24 20:42:53.661 deletePacient, medic: 2990723170025, pacient: 2990713170024
2019-05-24 20:43:11.182 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-05-24 20:43:11.24 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-05-24 20:43:11.274 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-05-24 20:43:11.297 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-05-24 20:43:09.479 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=2010-04-15}tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-05-24 20:43:09.479 addFisaPacientului, , pacient: 2990713170024, FisaPacientului{Servicii{data=2015-04-12}grupaSange='A2', rh='pozitiv'}
2019-05-24 20:43:09.479 addFisaPacientului, , pacient: 2990813170021, FisaPacientului{Servicii{data=2015-04-13}grupaSange='B3', rh='pozitiv'}
2019-05-24 20:44:07.824 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-05-24 20:44:07.911 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-05-24 20:44:07.982 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-05-24 20:44:08.005 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-05-24 20:44:06.015 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=2010-04-15}tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-05-24 20:44:06.015 addFisaPacientului, , pacient: 2990713170024, FisaPacientului{Servicii{data=2015-04-12}grupaSange='A2', rh='pozitiv'}
2019-05-24 20:44:06.015 addFisaPacientului, , pacient: 2990813170021, FisaPacientului{Servicii{data=2015-04-13}grupaSange='B3', rh='pozitiv'}
2019-05-24 20:45:10.037 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-05-24 20:45:10.126 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-05-24 20:45:10.207 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-05-24 20:45:10.297 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-05-24 20:45:08.369 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=2010-04-15}tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-05-24 20:45:08.369 addFisaPacientului, , pacient: 2990713170024, FisaPacientului{Servicii{data=2015-04-12}grupaSange='A2', rh='pozitiv'}
2019-05-24 20:45:08.369 addFisaPacientului, , pacient: 2990813170021, FisaPacientului{Servicii{data=2015-04-13}grupaSange='B3', rh='pozitiv'}
2019-05-24 20:55:41.825 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-05-24 20:55:41.883 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-05-24 20:55:41.914 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-05-24 20:55:41.939 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-05-24 20:55:39.642 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=2010-04-15}tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-05-24 20:55:39.642 addFisaPacientului, , pacient: 2990713170024, FisaPacientului{Servicii{data=2015-04-12}grupaSange='A2', rh='pozitiv'}
2019-05-24 20:55:39.642 addFisaPacientului, , pacient: 2990813170021, FisaPacientului{Servicii{data=2015-04-13}grupaSange='B3', rh='pozitiv'}
2019-05-24 20:56:53.798 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-05-24 20:56:53.853 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-05-24 20:56:53.91 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-05-24 20:56:53.94 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-05-24 20:56:52.163 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=2010-04-15}tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-05-24 20:56:52.163 addFisaPacientului, , pacient: 2990713170024, FisaPacientului{Servicii{data=2015-04-12}grupaSange='A2', rh='pozitiv'}
2019-05-24 20:56:52.163 addFisaPacientului, , pacient: 2990813170021, FisaPacientului{Servicii{data=2015-04-13}grupaSange='B3', rh='pozitiv'}
2019-05-24 20:57:30.208 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-05-24 20:57:30.252 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-05-24 20:57:30.291 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-05-24 20:57:30.405 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-05-24 20:57:28.555 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=2010-04-15}tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-05-24 20:57:28.555 addFisaPacientului, , pacient: 2990713170024, FisaPacientului{Servicii{data=2015-04-12}grupaSange='A2', rh='pozitiv'}
2019-05-24 20:57:28.555 addFisaPacientului, , pacient: 2990813170021, FisaPacientului{Servicii{data=2015-04-13}grupaSange='B3', rh='pozitiv'}
2019-05-24 20:57:42.211 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-05-24 20:57:42.239 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-05-24 20:57:42.248 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-05-24 20:57:42.251 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-05-24 20:57:40.603 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=2010-04-15}tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-05-24 20:57:40.603 addFisaPacientului, , pacient: 2990713170024, FisaPacientului{Servicii{data=2015-04-12}grupaSange='A2', rh='pozitiv'}
2019-05-24 20:57:40.603 addFisaPacientului, , pacient: 2990813170021, FisaPacientului{Servicii{data=2015-04-13}grupaSange='B3', rh='pozitiv'}
2019-05-24 21:02:40.456 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-05-24 21:02:40.516 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-05-24 21:02:40.542 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-05-24 21:02:40.604 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-05-24 21:02:37.73 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=2010-04-15}tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-05-24 21:02:37.73 addFisaPacientului, , pacient: 2990713170024, FisaPacientului{Servicii{data=2015-04-12}grupaSange='A2', rh='pozitiv'}
2019-05-24 21:02:37.73 addFisaPacientului, , pacient: 2990813170021, FisaPacientului{Servicii{data=2015-04-13}grupaSange='B3', rh='pozitiv'}
2019-05-24 21:03:11.291 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-05-24 21:03:11.347 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-05-24 21:03:11.436 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-05-24 21:03:11.568 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-05-24 21:03:09.158 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=2010-04-15}tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-05-24 21:03:09.158 addFisaPacientului, , pacient: 2990713170024, FisaPacientului{Servicii{data=2015-04-12}grupaSange='A2', rh='pozitiv'}
2019-05-24 21:03:09.158 addFisaPacientului, , pacient: 2990813170021, FisaPacientului{Servicii{data=2015-04-13}grupaSange='B3', rh='pozitiv'}
2019-05-24 21:03:09.158 getOne, Popescu
2019-05-24 21:03:09.158 getByPacient, 2990713170024
2019-05-24 21:03:09.158 getOne, Popescu
2019-05-24 21:03:19.292 addPacient, medic: 2990723170025, pacient: 299812175524
2019-05-24 21:03:09.158 getOne, Popescu
2019-05-24 21:03:09.158 getOne, Popescu
2019-05-24 21:03:19.299 deletePacient, medic: 2990723170025, pacient: 2990713170024
2019-05-24 21:07:18.39 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-05-24 21:07:18.444 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-05-24 21:07:18.486 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-05-24 21:07:18.576 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-05-24 21:07:16.669 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=2010-04-15}tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-05-24 21:07:16.669 addFisaPacientului, , pacient: 2990713170024, FisaPacientului{Servicii{data=2015-04-12}grupaSange='A2', rh='pozitiv'}
2019-05-24 21:07:16.669 addFisaPacientului, , pacient: 2990813170021, FisaPacientului{Servicii{data=2015-04-13}grupaSange='B3', rh='pozitiv'}
2019-05-24 21:07:16.669 getOne, Popescu
2019-05-24 21:07:16.669 getByPacient, 2990713170024
2019-05-24 21:07:16.669 getOne, Popescu
2019-05-24 21:08:47.243 addPacient, medic: 2990723170025, pacient: 299812175524
2019-05-24 21:07:16.669 getOne, Popescu
2019-05-24 21:07:16.669 getOne, Popescu
2019-05-24 21:08:47.252 deletePacient, medic: 2990723170025, pacient: 2990713170024
2019-05-24 21:12:01.61 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-05-24 21:12:01.686 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-05-24 21:12:01.728 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-05-24 21:12:01.773 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-05-24 21:11:59.609 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=2010-04-15}tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-05-24 21:11:59.609 addFisaPacientului, , pacient: 2990713170024, FisaPacientului{Servicii{data=2015-04-12}grupaSange='A2', rh='pozitiv'}
2019-05-24 21:11:59.609 addFisaPacientului, , pacient: 2990813170021, FisaPacientului{Servicii{data=2015-04-13}grupaSange='B3', rh='pozitiv'}
2019-05-24 21:13:50.304 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-05-24 21:13:50.349 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-05-24 21:13:50.374 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-05-24 21:13:50.403 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-05-24 21:13:48.18 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=2010-04-15}tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-05-24 21:13:48.18 addFisaPacientului, , pacient: 2990713170024, FisaPacientului{Servicii{data=2015-04-12}grupaSange='A2', rh='pozitiv'}
2019-05-24 21:13:48.18 addFisaPacientului, , pacient: 2990813170021, FisaPacientului{Servicii{data=2015-04-13}grupaSange='B3', rh='pozitiv'}
2019-05-24 21:13:48.18 getOne, Popescu
2019-05-24 21:13:48.18 getByPacient, 2990713170024
2019-05-24 21:13:48.18 getOne, Popescu
2019-05-24 21:13:56.624 addPacient, medic: 2990723170025, pacient: 299812175524
2019-05-24 21:13:48.18 getOne, Popescu
2019-05-24 21:13:48.18 getOne, Popescu
2019-05-24 21:13:56.634 deletePacient, medic: 2990723170025, pacient: 2990713170024
2019-05-24 21:15:35.558 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-05-24 21:15:35.615 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-05-24 21:15:35.644 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-05-24 21:15:35.69 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-05-24 21:15:21.288 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=2010-04-15}tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-05-24 21:15:21.288 addFisaPacientului, , pacient: 2990713170024, FisaPacientului{Servicii{data=2015-04-12}grupaSange='A2', rh='pozitiv'}
2019-05-24 21:15:21.288 addFisaPacientului, , pacient: 2990813170021, FisaPacientului{Servicii{data=2015-04-13}grupaSange='B3', rh='pozitiv'}
2019-05-24 21:16:18.007 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-05-24 21:16:18.036 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-05-24 21:16:18.039 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-05-24 21:16:18.042 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-05-24 21:16:16.221 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=2010-04-15}tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-05-24 21:16:16.221 addFisaPacientului, , pacient: 2990713170024, FisaPacientului{Servicii{data=2015-04-12}grupaSange='A2', rh='pozitiv'}
2019-05-24 21:16:16.221 addFisaPacientului, , pacient: 2990813170021, FisaPacientului{Servicii{data=2015-04-13}grupaSange='B3', rh='pozitiv'}
2019-05-24 21:16:16.221 getOne, Popescu
2019-05-24 21:16:16.221 getByPacient, 2990713170024
2019-05-24 21:16:16.221 getOne, Popescu
2019-05-24 21:16:30.587 addPacient, medic: 2990723170025, pacient: 299812175524
2019-05-24 21:16:16.221 getOne, Popescu
2019-05-24 21:16:16.221 getOne, Popescu
2019-05-24 21:16:30.593 deletePacient, medic: 2990723170025, pacient: 2990713170024
2019-05-24 21:16:55.789 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-05-24 21:16:55.816 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-05-24 21:16:55.818 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-05-24 21:16:55.821 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-05-24 21:16:54.11 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=2010-04-15}tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-05-24 21:16:54.11 addFisaPacientului, , pacient: 2990713170024, FisaPacientului{Servicii{data=2015-04-12}grupaSange='A2', rh='pozitiv'}
2019-05-24 21:16:54.11 addFisaPacientului, , pacient: 2990813170021, FisaPacientului{Servicii{data=2015-04-13}grupaSange='B3', rh='pozitiv'}
2019-05-24 21:16:54.11 getOne, gelu
2019-05-24 21:17:20.094 addPacient, medic: 2990713170025, pacient: 2998121755785
2019-05-24 21:17:20.097 deletePacient, medic: 2990713170025, pacient: 2990713170024
2019-05-24 21:17:46.66 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-05-24 21:17:46.699 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-05-24 21:17:46.704 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-05-24 21:17:46.707 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-05-24 21:17:44.906 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=2010-04-15}tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-05-24 21:17:44.906 addFisaPacientului, , pacient: 2990713170024, FisaPacientului{Servicii{data=2015-04-12}grupaSange='A2', rh='pozitiv'}
2019-05-24 21:17:44.906 addFisaPacientului, , pacient: 2990813170021, FisaPacientului{Servicii{data=2015-04-13}grupaSange='B3', rh='pozitiv'}
2019-05-24 21:17:44.906 getOne, gelu
2019-05-24 21:18:29.483 addPacient, medic: 2990713170025, pacient: 2998121755785
2019-05-24 21:18:29.486 deletePacient, medic: 2990713170025, pacient: 2990713170024
2019-05-24 21:29:14.786 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-05-24 21:29:14.828 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-05-24 21:29:14.838 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-05-24 21:29:14.841 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-05-24 21:29:13.136 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=2010-04-15}tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-05-24 21:29:13.136 addFisaPacientului, , pacient: 2990713170024, FisaPacientului{Servicii{data=2015-04-12}grupaSange='A2', rh='pozitiv'}
2019-05-24 21:29:13.136 addFisaPacientului, , pacient: 2990813170021, FisaPacientului{Servicii{data=2015-04-13}grupaSange='B3', rh='pozitiv'}
2019-05-24 21:29:13.136 getOne, Popescu
2019-05-24 21:29:13.136 getByPacient, 2990713170024
2019-05-24 21:29:13.136 getOne, Popescu
2019-05-24 21:29:35.231 addPacient, medic: 2990723170025, pacient: 299812175524
2019-05-24 21:29:13.136 getOne, Popescu
2019-05-24 21:29:13.136 getOne, Popescu
2019-05-24 21:29:35.24 deletePacient, medic: 2990723170025, pacient: 2990713170024
2019-05-24 21:32:19.691 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-05-24 21:32:19.756 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-05-24 21:32:19.759 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-05-24 21:32:19.762 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-05-24 21:32:17.902 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=2010-04-15}tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-05-24 21:32:17.902 addFisaPacientului, , pacient: 2990713170024, FisaPacientului{Servicii{data=2015-04-12}grupaSange='A2', rh='pozitiv'}
